Date,Total Rainfall (mm),Mean Humidity (%)
2016-09-14,31.3,89
2016-09-15,21.4,87
2016-09-16,26.0,91
2016-09-17,13.4,86
2016-09-18,11.0,89
2016-09-19,15.4,92
2016-09-20,24.3,90
2016-09-21,15.8,96
2016-09-22,41.5,90
2016-09-23,15.0,90
2016-09-24,33.1,90
2016-09-25,39.1,91
2016-09-26,19.6,90
2016-09-27,13.5,85
2016-09-28,8.0,82
2016-09-29,16.5,88
2016-09-30,13.5,86
2016-10-01,1.5,84
2016-10-02,3.2,83
2016-10-03,1.1,83
2016-10-04,1.9,81
2016-10-05,3.7,84
2016-10-06,36.7,88
2016-10-07,13.5,88
2016-10-08,17.9,89
2016-10-09,12.9,90
2016-10-10,13.1,90
2016-10-11,117.2,96
2016-10-12,55.9,94
2016-10-13,6.7,88
2016-10-14,0.0,84
2016-10-15,0.0,84
2016-10-16,0.0,77
2016-10-17,0.0,78
2016-10-18,0.0,77
2016-10-19,0.0,70
2016-10-20,0.0,74
2016-10-21,0.0,75
2016-10-22,0.0,78
2016-10-23,0.0,73
2016-10-24,0.0,73
2016-10-25,0.2,77
2016-10-26,0.4,78
2016-10-27,8.0,86
2016-10-28,1.0,82
2016-10-29,0.0,80
2016-10-30,0.0,78
2016-10-31,0.0,76
2016-11-01,0.0,76
2016-11-02,0.0,74
2016-11-03,0.0,74
2016-11-04,0.0,74
2016-11-05,0.0,81
2016-11-06,0.0,77
2016-11-07,0.0,78
2016-11-08,1.9,82
2016-11-09,0.0,76
2016-11-10,0.0,71
2016-11-11,1.9,83
2016-11-12,0.8,81
2016-11-13,0.0,77
2016-11-14,0.0,73
2016-11-15,0.0,74
2016-11-16,0.0,72
2016-11-17,0.0,70
2016-11-18,0.0,69
2016-11-19,0.0,71
2016-11-20,0.0,69
2016-11-21,0.0,69
2016-11-22,0.0,69
2016-11-23,0.0,66
2016-11-24,0.0,68
2016-11-25,0.0,69
2016-11-26,0.0,69
2016-11-27,0.0,71
2016-11-28,0.0,74
2016-11-29,0.0,75
2016-11-30,0.0,74
2016-12-01,0.0,71
2016-12-02,0.2,76
2016-12-03,0.1,73
2016-12-04,0.0,70
2016-12-05,0.0,72
2016-12-06,0.0,69
2016-12-07,0.0,70
2016-12-08,0.0,70
2016-12-09,0.0,70
2016-12-10,0.0,70
2016-12-11,0.0,70
2016-12-12,0.0,70
2016-12-13,0.0,70
2016-12-14,0.0,70
2016-12-15,0.0,69
2016-12-16,0.0,69
2016-12-17,0.0,72
2016-12-18,0.0,73
2016-12-19,5.6,82
2016-12-20,5.6,81
2016-12-21,0.0,77
2016-12-22,0.0,75
2016-12-23,0.0,76
2016-12-24,0.2,77
2016-12-25,3.1,81
2016-12-26,5.7,85
2016-12-27,0.0,79
2016-12-28,0.0,77
2016-12-29,0.0,74
2016-12-30,0.0,73
2016-12-31,0.0,71
2017-01-01,0.0,70
2017-01-02,0.0,69
2017-01-03,0.0,72
2017-01-04,0.4,76
2017-01-05,0.1,74
2017-01-06,0.0,68
2017-01-07,0.0,71
2017-01-08,0.1,73
2017-01-09,0.0,69
2017-01-10,0.1,81
2017-01-11,0.1,76
2017-01-12,0.0,73
2017-01-13,0.0,65
2017-01-14,0.0,68
2017-01-15,0.0,69
2017-01-16,0.0,72
2017-01-17,0.0,73
2017-01-18,0.0,68
2017-01-19,0.0,74
2017-01-20,0.0,72
2017-01-21,0.0,70
2017-01-22,0.0,66
2017-01-23,0.0,71
2017-01-24,0.0,70
2017-01-25,0.0,66
2017-01-26,0.0,71
2017-01-27,0.0,69
2017-01-28,0.9,78
2017-01-29,0.0,73
2017-01-30,1.4,75
2017-01-31,0.6,76
2017-02-01,0.2,78
2017-02-02,0.8,77
2017-02-03,0.0,74
2017-02-04,0.0,68
2017-02-05,0.0,69
2017-02-06,0.0,59
2017-02-07,0.0,69
2017-02-08,0.0,72
2017-02-09,0.0,67
2017-02-10,0.0,66
2017-02-11,0.0,63
2017-02-12,0.0,67
2017-02-13,0.0,64
2017-02-14,0.0,63
2017-02-15,0.0,63
2017-02-16,0.0,67
2017-02-17,0.0,66
2017-02-18,0.0,63
2017-02-19,0.0,64
2017-02-20,6.0,78
2017-02-21,1.8,84
2017-02-22,5.6,85
2017-02-23,0.0,71
2017-02-24,0.0,56
2017-02-25,0.0,64
2017-02-26,0.0,59
2017-02-27,0.0,68
2017-02-28,0.0,68
2017-03-01,0.1,68
2017-03-02,0.0,71
2017-03-03,0.1,69
2017-03-04,0.0,56
2017-03-05,0.6,73
2017-03-06,0.1,63
2017-03-07,0.0,62
2017-03-08,0.0,65
2017-03-09,0.0,69
2017-03-10,6.9,75
2017-03-11,20.3,89
2017-03-12,0.8,77
2017-03-13,0.0,57
2017-03-14,0.0,60
2017-03-15,0.0,60
2017-03-16,0.0,62
2017-03-17,0.4,63
2017-03-18,7.7,73
2017-03-19,1.2,75
2017-03-20,5.5,75
2017-03-21,0.5,72
2017-03-22,0.0,67
2017-03-23,0.0,64
2017-03-24,1.3,68
2017-03-25,4.4,81
2017-03-26,0.4,79
2017-03-27,0.5,74
2017-03-28,11.0,80
2017-03-29,9.5,89
2017-03-30,34.1,91
2017-03-31,18.2,87
2017-04-01,60.4,92
2017-04-02,36.5,91
2017-04-03,18.5,89
2017-04-04,26.9,92
2017-04-05,0.8,82
2017-04-06,1.2,82
2017-04-07,2.9,87
2017-04-08,5.0,89
2017-04-09,0.2,73
2017-04-10,0.0,69
2017-04-11,0.0,69
2017-04-12,0.0,68
2017-04-13,0.0,66
2017-04-14,1.0,67
2017-04-15,15.7,81
2017-04-16,6.5,81
2017-04-17,0.0,78
2017-04-18,0.1,74
2017-04-19,3.6,85
2017-04-20,29.0,89
2017-04-21,35.6,92
2017-04-22,41.2,94
2017-04-23,2.4,83
2017-04-24,4.4,88
2017-04-25,3.3,91
2017-04-26,0.5,84
2017-04-27,0.3,81
2017-04-28,1.2,81
2017-04-29,0.3,81
2017-04-30,3.7,83
2017-05-01,3.5,84
2017-05-02,2.1,80
2017-05-03,1.3,80
2017-05-04,3.0,84
2017-05-05,0.3,87
2017-05-06,5.7,85
2017-05-07,9.4,81
2017-05-08,1.8,84
2017-05-09,8.5,86
2017-05-10,0.0,80
2017-05-11,16.9,88
2017-05-12,0.3,80
2017-05-13,6.4,79
2017-05-14,11.7,85
2017-05-15,1.5,85
2017-05-16,2.4,84
2017-05-17,1.2,81
2017-05-18,6.2,82
2017-05-19,3.1,86
2017-05-20,1.9,86
2017-05-21,2.2,85
2017-05-22,5.0,85
2017-05-23,35.2,88
2017-05-24,3.9,86
2017-05-25,11.6,90
2017-05-26,10.7,87
2017-05-27,2.7,83
2017-05-28,2.6,81
2017-05-29,1.8,79
2017-05-30,50.8,84
2017-05-31,4.5,84
2017-06-01,4.0,86
2017-06-02,35.2,91
2017-06-03,12.5,89
2017-06-04,10.4,87
2017-06-05,3.2,86
2017-06-06,0.4,82
2017-06-07,0.0,78
2017-06-08,0.2,79
2017-06-09,0.3,79
2017-06-10,0.3,81
2017-06-11,9.4,84
2017-06-12,45.2,92
2017-06-13,67.1,91
2017-06-14,1.0,86
2017-06-15,1.6,86
2017-06-16,46.4,93
2017-06-17,18.5,91
2017-06-18,7.7,90
2017-06-19,11.1,90
2017-06-20,11.1,90
2017-06-21,4.9,85
2017-06-22,17.7,93
2017-06-23,11.9,85
2017-06-24,4.5,87
2017-06-25,6.2,89
2017-06-26,9.4,85
2017-06-27,9.0,84
2017-06-28,11.0,88
2017-06-29,5.4,84
2017-06-30,15.3,91
2017-07-01,53.6,94
2017-07-02,41.4,95
2017-07-03,56.1,95
2017-07-04,50.8,93
2017-07-05,31.1,90
2017-07-06,40.6,88
2017-07-07,4.4,86
2017-07-08,15.9,90
2017-07-09,14.6,93
2017-07-10,33.5,93
2017-07-11,29.2,90
2017-07-12,19.2,90
2017-07-13,19.1,84
2017-07-14,12.8,84
2017-07-15,7.4,80
2017-07-16,3.4,79
2017-07-17,4.4,81
2017-07-18,13.6,78
2017-07-19,23.2,90
2017-07-20,42.8,91
2017-07-21,2.9,86
2017-07-22,2.8,84
2017-07-23,7.7,84
2017-07-24,21.8,87
2017-07-25,14.7,86
2017-07-26,26.1,89
2017-07-27,5.2,83
2017-07-28,0.5,81
2017-07-29,10.7,85
2017-07-30,4.1,81
2017-07-31,0.9,82
2017-08-01,7.9,87
2017-08-02,22.9,91
2017-08-03,14.7,88
2017-08-04,34.6,89
2017-08-05,32.4,87
2017-08-06,6.4,87
2017-08-07,3.4,87
2017-08-08,2.1,85
2017-08-09,7.5,86
2017-08-10,23.6,94
2017-08-11,63.7,95
2017-08-12,129.4,96
2017-08-13,63.8,93
2017-08-14,1.7,90
2017-08-15,9.0,87
2017-08-16,6.9,88
2017-08-17,12.1,87
2017-08-18,15.2,90
2017-08-19,21.7,87
2017-08-20,4.7,85
2017-08-21,9.4,84
2017-08-22,7.6,84
2017-08-23,4.0,83
2017-08-24,15.4,82
2017-08-25,1.5,80
2017-08-26,16.0,83
2017-08-27,30.0,87
2017-08-28,8.7,87
2017-08-29,0.8,82
2017-08-30,10.5,87
2017-08-31,12.5,86
2017-09-01,19.0,88
2017-09-02,6.6,91
2017-09-03,53.8,91
2017-09-04,2.6,87
2017-09-05,1.0,84
2017-09-06,1.3,85
2017-09-07,2.9,87
2017-09-08,16.0,88
2017-09-09,7.3,91
2017-09-10,15.3,93
2017-09-11,8.0,86
2017-09-12,7.9,90
2017-09-13,2.4,87
2017-09-14,2.1,86
2017-09-15,1.3,85
2017-09-16,0.2,80
2017-09-17,5.7,81
2017-09-18,11.4,88
2017-09-19,9.2,86
2017-09-20,33.7,93
2017-09-21,5.2,87
2017-09-22,1.4,87
2017-09-23,0.5,88
2017-09-24,2.7,88
2017-09-25,8.0,87
2017-09-26,4.8,88
2017-09-27,0.2,81
2017-09-28,7.0,87
2017-09-29,53.0,92
2017-09-30,3.4,94
2017-10-01,7.4,90
2017-10-02,9.3,88
2017-10-03,1.5,87
2017-10-04,1.3,83
2017-10-05,0.1,82
2017-10-06,0.0,81
2017-10-07,14.1,85
2017-10-08,36.8,88
2017-10-09,12.5,88
2017-10-10,7.2,86
2017-10-11,0.5,82
2017-10-12,7.4,84
2017-10-13,7.0,87
2017-10-14,4.9,90
2017-10-15,0.2,84
2017-10-16,1.1,83
2017-10-17,0.0,83
2017-10-18,1.2,83
2017-10-19,4.8,84
2017-10-20,47.2,91
2017-10-21,79.9,90
2017-10-22,5.0,87
2017-10-23,0.3,86
2017-10-24,0.0,83
2017-10-25,0.2,84
2017-10-26,0.0,84
2017-10-27,0.3,81
2017-10-28,0.0,78
2017-10-29,0.3,80
2017-10-30,1.3,87
2017-10-31,0.0,83
2017-11-01,0.0,80
2017-11-02,0.0,78
2017-11-03,0.0,77
2017-11-04,0.0,76
2017-11-05,0.0,76
2017-11-06,0.0,75
2017-11-07,0.0,79
2017-11-08,0.0,81
2017-11-09,0.0,77
2017-11-10,0.0,77
2017-11-11,0.0,74
2017-11-12,0.0,77
2017-11-13,0.0,76
2017-11-14,0.0,72
2017-11-15,0.0,72
2017-11-16,0.0,76
2017-11-17,1.2,78
2017-11-18,0.1,76
2017-11-19,0.0,77
2017-11-20,0.4,78
2017-11-21,0.0,75
2017-11-22,0.8,76
2017-11-23,0.6,78
2017-11-24,0.1,75
2017-11-25,0.0,74
2017-11-26,0.2,73
2017-11-27,3.6,74
2017-11-28,0.6,78
2017-11-29,0.1,76
2017-11-30,0.0,72
2017-12-01,0.0,70
2017-12-02,0.0,71
2017-12-03,0.0,74
2017-12-04,0.0,73
2017-12-05,0.0,72
2017-12-06,0.0,74
2017-12-07,0.0,70
2017-12-08,0.0,73
2017-12-09,0.0,76
2017-12-10,0.0,81
2017-12-11,0.5,87
2017-12-12,0.0,79
2017-12-13,0.0,70
2017-12-14,0.0,75
2017-12-15,0.0,80
2017-12-16,0.0,78
2017-12-17,0.0,74
2017-12-18,0.0,74
2017-12-19,0.0,77
2017-12-20,0.0,74
2017-12-21,0.0,77
2017-12-22,0.2,75
2017-12-23,0.1,80
2017-12-24,0.0,79
2017-12-25,0.0,74
2017-12-26,0.0,78
2017-12-27,0.0,73
2017-12-28,0.0,76
2017-12-29,0.0,77
2017-12-30,0.0,74
2017-12-31,0.0,72
2018-01-01,0.0,72
2018-01-02,0.3,73
2018-01-03,0.3,87
2018-01-04,0.3,78
2018-01-05,0.0,76
2018-01-06,0.0,77
2018-01-07,0.0,70
2018-01-08,0.0,73
2018-01-09,0.0,72
2018-01-10,0.0,73
2018-01-11,0.0,75
2018-01-12,0.0,77
2018-01-13,0.0,75
2018-01-14,3.6,82
2018-01-15,0.4,82
2018-01-16,0.0,78
2018-01-17,0.0,79
2018-01-18,0.0,79
2018-01-19,0.0,79
2018-01-20,0.3,81
2018-01-21,0.0,76
2018-01-22,0.0,79
2018-01-23,0.0,78
2018-01-24,0.5,79
2018-01-25,0.0,68
2018-01-26,0.0,66
2018-01-27,0.0,67
2018-01-28,0.0,72
2018-01-29,0.0,67
2018-01-30,0.0,70
2018-01-31,0.0,73
2018-02-01,0.0,67
2018-02-02,0.0,75
2018-02-03,0.1,80
2018-02-04,0.8,81
2018-02-05,0.8,79
2018-02-06,0.0,77
2018-02-07,0.0,77
2018-02-08,0.0,75
2018-02-09,0.0,67
2018-02-10,0.0,67
2018-02-11,0.0,70
2018-02-12,0.0,68
2018-02-13,0.0,66
2018-02-14,2.6,73
2018-02-15,0.1,76
2018-02-16,0.0,73
2018-02-17,0.0,72
2018-02-18,0.0,66
2018-02-19,0.0,59
2018-02-20,0.0,64
2018-02-21,0.0,60
2018-02-22,0.0,61
2018-02-23,0.6,69
2018-02-24,0.6,76
2018-02-25,6.2,76
2018-02-26,15.2,86
2018-02-27,0.0,77
2018-02-28,0.0,75
2018-03-01,0.2,72
2018-03-02,1.6,80
2018-03-03,0.8,81
2018-03-04,0.0,77
2018-03-05,1.9,78
2018-03-06,1.0,72
2018-03-07,0.0,66
2018-03-08,0.0,66
2018-03-09,0.0,67
2018-03-10,0.0,64
2018-03-11,0.0,64
2018-03-12,0.0,67
2018-03-13,1.1,78
2018-03-14,0.0,70
2018-03-15,2.5,70
2018-03-16,2.2,82
2018-03-17,0.6,75
2018-03-18,1.0,64
2018-03-19,0.0,68
2018-03-20,0.0,64
2018-03-21,0.0,58
2018-03-22,0.6,61
2018-03-23,14.7,69
2018-03-24,0.1,70
2018-03-25,0.9,71
2018-03-26,0.3,65
2018-03-27,1.7,69
2018-03-28,0.0,67
2018-03-29,4.8,71
2018-03-30,1.9,75
2018-03-31,1.4,72
2018-04-01,0.0,61
2018-04-02,0.0,59
2018-04-03,1.7,63
2018-04-04,0.3,59
2018-04-05,3.9,63
2018-04-06,8.7,77
2018-04-07,0.8,63
2018-04-08,6.4,77
2018-04-09,3.5,78
2018-04-10,7.0,81
2018-04-11,6.0,82
2018-04-12,9.4,86
2018-04-13,3.5,78
2018-04-14,6.2,80
2018-04-15,3.8,78
2018-04-16,4.1,75
2018-04-17,1.5,71
2018-04-18,8.5,81
2018-04-19,8.7,82
2018-04-20,27.6,90
2018-04-21,17.0,85
2018-04-22,4.3,85
2018-04-23,0.4,83
2018-04-24,1.4,80
2018-04-25,0.4,76
2018-04-26,0.4,71
2018-04-27,4.0,77
2018-04-28,4.1,73
2018-04-29,5.8,79
2018-04-30,16.1,88
2018-05-01,0.3,80
2018-05-02,7.8,85
2018-05-03,5.2,83
2018-05-04,3.8,87
2018-05-05,2.9,84
2018-05-06,11.9,83
2018-05-07,20.0,88
2018-05-08,32.3,88
2018-05-09,5.8,86
2018-05-10,0.8,84
2018-05-11,2.7,82
2018-05-12,1.2,78
2018-05-13,0.5,78
2018-05-14,0.2,81
2018-05-15,2.1,80
2018-05-16,1.1,85
2018-05-17,0.8,81
2018-05-18,10.0,85
2018-05-19,15.3,85
2018-05-20,2.8,80
2018-05-21,1.9,81
2018-05-22,6.7,84
2018-05-23,17.3,88
2018-05-24,14.5,87
2018-05-25,79.5,92
2018-05-26,12.4,89
2018-05-27,2.2,89
2018-05-28,0.5,80
2018-05-29,2.4,82
2018-05-30,0.0,80
2018-05-31,5.8,85
2018-06-01,1.0,85
2018-06-02,8.8,82
2018-06-03,0.1,80
2018-06-04,10.8,83
2018-06-05,4.0,81
2018-06-06,7.2,80
2018-06-07,6.5,83
2018-06-08,8.6,86
2018-06-09,20.8,81
2018-06-10,0.5,78
2018-06-11,3.5,83
2018-06-12,2.0,87
2018-06-13,4.4,87
2018-06-14,14.8,91
2018-06-15,3.4,88
2018-06-16,2.1,86
2018-06-17,2.9,85
2018-06-18,1.9,87
2018-06-19,2.7,87
2018-06-20,1.7,85
2018-06-21,6.5,87
2018-06-22,3.9,84
2018-06-23,2.3,83
2018-06-24,11.5,88
2018-06-25,26.1,90
2018-06-26,32.7,89
2018-06-27,8.4,90
2018-06-28,1.8,86
2018-06-29,0.8,81
2018-06-30,1.5,82
2018-07-01,1.7,83
2018-07-02,3.4,91
2018-07-03,18.2,89
2018-07-04,7.9,89
2018-07-05,6.6,87
2018-07-06,3.7,84
2018-07-07,6.4,83
2018-07-08,0.2,84
2018-07-09,3.6,83
2018-07-10,1.1,83
2018-07-11,21.3,88
2018-07-12,17.1,88
2018-07-13,18.3,90
2018-07-14,4.9,83
2018-07-15,10.6,89
2018-07-16,10.8,88
2018-07-17,15.1,89
2018-07-18,21.2,87
2018-07-19,0.2,80
2018-07-20,5.2,81
2018-07-21,25.4,88
2018-07-22,13.8,87
2018-07-23,5.7,88
2018-07-24,16.0,88
2018-07-25,16.7,86
2018-07-26,11.3,87
2018-07-27,5.7,88
2018-07-28,32.6,89
2018-07-29,76.6,89
2018-07-30,22.5,88
2018-07-31,27.7,90
2018-08-01,18.8,92
2018-08-02,17.5,89
2018-08-03,2.3,87
2018-08-04,24.2,87
2018-08-05,23.8,89
2018-08-06,10.2,85
2018-08-07,11.9,85
2018-08-08,14.1,82
2018-08-09,4.3,83
2018-08-10,0.7,82
2018-08-11,6.4,82
2018-08-12,28.5,88
2018-08-13,14.5,86
2018-08-14,15.9,86
2018-08-15,5.4,87
2018-08-16,18.3,86
2018-08-17,7.9,83
2018-08-18,0.4,80
2018-08-19,0.0,77
2018-08-20,8.5,85
2018-08-21,10.8,88
2018-08-22,14.9,87
2018-08-23,26.0,86
2018-08-24,30.0,92
2018-08-25,47.3,86
2018-08-26,34.8,87
2018-08-27,32.4,89
2018-08-28,14.9,89
2018-08-29,3.7,85
2018-08-30,13.0,87
2018-08-31,14.3,84
2018-09-01,21.0,85
2018-09-02,16.4,86
2018-09-03,3.9,85
2018-09-04,5.7,84
2018-09-05,14.2,84
2018-09-06,21.0,88
2018-09-07,1.3,83
2018-09-08,1.1,81
2018-09-09,4.4,86
2018-09-10,3.7,85
2018-09-11,2.9,90
2018-09-12,10.6,91
2018-09-13,8.0,91
2018-09-14,59.8,92
2018-09-15,5.3,88
2018-09-16,0.4,82
2018-09-17,0.2,78
2018-09-18,0.3,78
2018-09-19,0.1,77
2018-09-20,16.7,88
2018-09-21,14.5,87
2018-09-22,0.6,80
2018-09-23,3.5,83
2018-09-24,3.1,87
2018-09-25,1.8,88
2018-09-26,7.2,91
2018-09-27,2.3,85
2018-09-28,2.9,87
2018-09-29,2.6,87
2018-09-30,2.8,87
2018-10-01,0.2,80
2018-10-02,3.4,81
2018-10-03,0.6,84
2018-10-04,0.1,80
2018-10-05,1.7,79
2018-10-06,1.7,82
2018-10-07,0.7,81
2018-10-08,9.2,84
2018-10-09,0.4,83
2018-10-10,0.5,79
2018-10-11,4.1,87
2018-10-12,3.6,88
2018-10-13,1.3,84
2018-10-14,0.2,83
2018-10-15,1.3,78
2018-10-16,0.0,77
2018-10-17,0.1,76
2018-10-18,0.5,79
2018-10-19,0.6,83
2018-10-20,0.1,83
2018-10-21,0.2,79
2018-10-22,0.0,78
2018-10-23,0.5,79
2018-10-24,0.0,76
2018-10-25,0.2,74
2018-10-26,0.0,74
2018-10-27,0.0,72
2018-10-28,0.1,75
2018-10-29,1.8,82
2018-10-30,0.0,76
2018-10-31,0.8,77
2018-11-01,0.0,75
2018-11-02,0.3,76
2018-11-03,0.3,77
2018-11-04,2.6,84
2018-11-05,0.2,83
2018-11-06,3.7,81
2018-11-07,0.0,69
2018-11-08,0.0,73
2018-11-09,0.1,71
2018-11-10,0.1,70
2018-11-11,0.0,69
2018-11-12,0.5,70
2018-11-13,0.1,71
2018-11-14,0.5,74
2018-11-15,0.9,78
2018-11-16,1.5,81
2018-11-17,0.8,78
2018-11-18,0.0,74
2018-11-19,0.0,75
2018-11-20,0.0,72
2018-11-21,0.0,75
2018-11-22,0.0,72
2018-11-23,0.0,73
2018-11-24,0.0,73
2018-11-25,0.0,73
2018-11-26,0.0,75
2018-11-27,0.0,75
2018-11-28,0.0,71
2018-11-29,0.0,72
2018-11-30,0.0,72
2018-12-01,0.0,69
2018-12-02,0.1,70
2018-12-03,0.2,72
2018-12-04,0.0,70
2018-12-05,0.0,70
2018-12-06,0.0,68
2018-12-07,0.2,73
2018-12-08,0.0,73
2018-12-09,0.0,68
2018-12-10,0.0,65
2018-12-11,0.0,68
2018-12-12,0.0,69
2018-12-13,0.0,69
2018-12-14,0.0,72
2018-12-15,0.0,69
2018-12-16,0.0,68
2018-12-17,0.7,75
2018-12-18,24.1,89
2018-12-19,0.0,82
2018-12-20,0.0,80
2018-12-21,0.0,77
2018-12-22,0.6,81
2018-12-23,0.0,74
2018-12-24,0.0,80
2018-12-25,0.0,74
2018-12-26,0.0,75
2018-12-27,0.2,78
2018-12-28,0.9,72
2018-12-29,0.0,75
2018-12-30,0.0,74
2018-12-31,0.0,64
2019-01-01,0.0,72
2019-01-02,0.0,72
2019-01-03,0.4,73
2019-01-04,0.0,74
2019-01-05,0.0,74
2019-01-06,0.0,68
2019-01-07,0.0,63
2019-01-08,0.0,69
2019-01-09,0.0,68
2019-01-10,0.5,77
2019-01-11,0.0,72
2019-01-12,0.0,71
2019-01-13,0.0,69
2019-01-14,0.0,71
2019-01-15,0.0,65
2019-01-16,0.0,66
2019-01-17,0.0,63
2019-01-18,0.0,67
2019-01-19,0.0,69
2019-01-20,0.0,68
2019-01-21,0.0,66
2019-01-22,0.0,68
2019-01-23,0.0,67
2019-01-24,0.0,68
2019-01-25,0.0,71
2019-01-26,0.0,69
2019-01-27,0.0,62
2019-01-28,0.0,66
2019-01-29,0.4,68
2019-01-30,0.0,62
2019-01-31,0.0,65
2019-02-01,0.0,69
2019-02-02,0.0,62
2019-02-03,0.0,63
2019-02-04,0.0,64
2019-02-05,0.0,61
2019-02-06,0.0,62
2019-02-07,0.0,65
2019-02-08,1.5,67
2019-02-09,13.7,81
2019-02-10,0.0,73
2019-02-11,0.0,71
2019-02-12,0.0,71
2019-02-13,0.0,68
2019-02-14,0.0,68
2019-02-15,0.0,66
2019-02-16,1.1,82
2019-02-17,0.5,78
2019-02-18,1.2,80
2019-02-19,0.1,79
2019-02-20,2.0,79
2019-02-21,2.1,77
2019-02-22,0.0,71
2019-02-23,0.6,76
2019-02-24,0.0,72
2019-02-25,0.1,70
2019-02-26,0.0,72
2019-02-27,3.5,80
2019-02-28,4.7,90
2019-03-01,0.3,76
2019-03-02,0.0,70
2019-03-03,0.0,68
2019-03-04,0.1,70
2019-03-05,0.5,80
2019-03-06,1.7,81
2019-03-07,0.0,72
2019-03-08,0.0,60
2019-03-09,0.0,57
2019-03-10,0.0,63
2019-03-11,0.1,73
2019-03-12,0.0,71
2019-03-13,0.0,70
2019-03-14,0.0,66
2019-03-15,0.0,55
2019-03-16,0.0,45
2019-03-17,0.0,49
2019-03-18,0.1,49
2019-03-19,0.4,58
2019-03-20,0.0,68
2019-03-21,0.0,64
2019-03-22,0.4,68
2019-03-23,0.0,70
2019-03-24,0.0,61
2019-03-25,0.0,52
2019-03-26,0.7,55
2019-03-27,0.2,55
2019-03-28,0.0,57
2019-03-29,0.0,53
2019-03-30,0.8,61
2019-03-31,14.4,87
2019-04-01,3.1,84
2019-04-02,0.1,80
2019-04-03,0.0,76
2019-04-04,0.6,76
2019-04-05,5.6,80
2019-04-06,0.4,80
2019-04-07,7.3,86
2019-04-08,8.1,85
2019-04-09,5.7,85
2019-04-10,3.7,79
2019-04-11,0.0,76
2019-04-12,0.3,75
2019-04-13,0.7,76
2019-04-14,6.6,80
2019-04-15,13.7,88
2019-04-16,8.1,88
2019-04-17,5.5,82
2019-04-18,0.0,78
2019-04-19,0.1,71
2019-04-20,3.5,78
2019-04-21,0.2,77
2019-04-22,0.0,78
2019-04-23,0.0,70
2019-04-24,0.0,67
2019-04-25,0.0,66
2019-04-26,2.2,72
2019-04-27,12.5,84
2019-04-28,5.7,88
2019-04-29,43.7,89
2019-04-30,13.5,87
2019-05-01,13.2,88
2019-05-02,1.5,85
2019-05-03,1.8,88
2019-05-04,31.6,89
2019-05-05,2.5,84
2019-05-06,0.2,80
2019-05-07,0.4,80
2019-05-08,3.2,81
2019-05-09,4.0,84
2019-05-10,8.1,82
2019-05-11,2.4,83
2019-05-12,0.4,85
2019-05-13,0.4,84
2019-05-14,3.3,84
2019-05-15,2.8,86
2019-05-16,6.5,86
2019-05-17,8.0,89
2019-05-18,4.7,86
2019-05-19,1.8,86
2019-05-20,1.4,84
2019-05-21,8.3,85
2019-05-22,8.5,88
2019-05-23,19.4,89
2019-05-24,57.5,91
2019-05-25,7.6,89
2019-05-26,3.4,85
2019-05-27,76.5,85
2019-05-28,1.1,85
2019-05-29,0.8,83
2019-05-30,9.8,87
2019-05-31,4.5,88
2019-06-01,0.0,81
2019-06-02,7.3,84
2019-06-03,7.2,88
2019-06-04,1.3,86
2019-06-05,1.1,83
2019-06-06,8.0,88
2019-06-07,16.2,83
2019-06-08,7.8,84
2019-06-09,4.2,85
2019-06-10,6.2,87
2019-06-11,7.9,85
2019-06-12,1.2,80
2019-06-13,12.4,78
2019-06-14,17.0,86
2019-06-15,9.9,85
2019-06-16,4.1,88
2019-06-17,1.1,85
2019-06-18,0.4,83
2019-06-19,0.6,81
2019-06-20,6.5,86
2019-06-21,11.4,87
2019-06-22,2.1,85
2019-06-23,1.2,80
2019-06-24,0.4,76
2019-06-25,5.5,84
2019-06-26,18.5,90
2019-06-27,19.9,94
2019-06-28,9.2,91
2019-06-29,0.7,87
2019-06-30,1.4,82
2019-07-01,51.4,86
2019-07-02,14.2,89
2019-07-03,12.6,87
2019-07-04,22.2,86
2019-07-05,14.5,86
2019-07-06,80.3,86
2019-07-07,15.4,89
2019-07-08,57.1,92
2019-07-09,23.7,92
2019-07-10,38.8,94
2019-07-11,26.3,95
2019-07-12,27.1,92
2019-07-13,14.1,94
2019-07-14,28.3,94
2019-07-15,36.0,94
2019-07-16,12.1,88
2019-07-17,1.1,85
2019-07-18,1.3,84
2019-07-19,14.2,84
2019-07-20,7.0,85
2019-07-21,3.8,83
2019-07-22,8.6,88
2019-07-23,4.9,89
2019-07-24,9.1,91
2019-07-25,18.6,88
2019-07-26,24.6,89
2019-07-27,14.4,93
2019-07-28,1.5,82
2019-07-29,0.2,82
2019-07-30,3.7,83
2019-07-31,33.3,90
2019-08-01,35.0,90
2019-08-02,5.2,86
2019-08-03,19.3,86
2019-08-04,1.6,85
2019-08-05,6.5,81
2019-08-06,0.0,74
2019-08-07,1.0,78
2019-08-08,12.0,86
2019-08-09,1.4,86
2019-08-10,3.5,84
2019-08-11,0.3,82
2019-08-12,4.3,81
2019-08-13,8.9,85
2019-08-14,3.8,85
2019-08-15,28.2,88
2019-08-16,6.7,87
2019-08-17,2.9,84
2019-08-18,0.8,84
2019-08-19,0.2,81
2019-08-20,0.3,81
2019-08-21,0.1,78
2019-08-22,3.8,78
2019-08-23,43.6,89
2019-08-24,16.2,86
